appid,developer_id
347460,32578
347470,26018
347480,64865
347490,12417
347491,12417
347492,12417
347493,12417
347494,12417
347520,40836
347530,56980
347560,45155
347580,3461
347590,5248
347600,95192
347610,5248
347620,44874
347620,73117
347630,84949
347660,70685
347670,3851
347680,40764
347690,54284
347700,60517
347710,11639
347710,27213
347720,29047
347730,39242
347780,5604
347790,16926
347800,7837
347820,69914
347830,61222
347830,96327
347900,47945
347910,45624
347920,7846
347930,46998
347940,60400
347950,47913
347980,82076
347981,82076
347990,98020
348000,37158
348010,60758
348040,22226
348070,1506
348090,67841
348100,52617
348110,8396
348160,79681
348180,76678
348190,18440
348200,10376
348210,59041
348240,7882
348240,12790
348240,70993
348250,5551
348270,72220
348280,89812
348290,81225
348300,50938
348310,79807
348320,28547
348330,6593
348340,56261
348360,94825
348370,17528
348380,82828
348400,71537
348430,100065
348440,100065
348450,95468
348460,66110
348470,49833
348510,15049
348540,48834
348550,29652
348560,95792
348561,95792
348570,76800
348580,80711
348610,44506
348620,1357
348650,66074
348670,51714
348680,49833
348681,49833
348682,49833
348684,49833
348685,49833
348686,49833
348687,49833
348690,60758
348700,62571
348730,54437
348740,84945
348750,98815
348790,93410
348800,30250
348810,3569
348840,29967
348840,95201
348860,26140
348870,52739
348910,25725
348920,69190
348930,54151
348940,79991
348950,85961
348960,29347
348970,79807
348980,41224
348990,30202
349000,30202
349020,61588
349040,11559
349050,1716
349050,74336
349050,95872
349060,43533
349080,79109
349100,27938
349100,100587
349130,5143
349140,64142
349150,4777
349190,67998
349210,24320
349220,43371
349230,30202
349231,30202
349240,52250
349250,51995
349260,57062
349270,82707
349280,47928
349300,96106
349310,3421
349320,38569
349350,3421
349370,40157
349440,22775
349450,45430
349460,82213
349470,12674
349480,58639
349500,16438
349510,99265
349520,80282
349530,47906
349540,26377
349550,14973
349550,32949
349560,72624
349620,57062
349650,36141
349660,79065
349670,25096
349680,70711
349690,70711
349710,34911
349730,93281
349740,60907
349760,37332
349770,4912
349780,7522
349790,43338
349800,34833
349810,25396
349820,12417
349830,67841
349840,9003
349930,49833
349931,49833
349932,49833
349933,49833
349934,49833
349935,49833
349936,49833
349937,49833
349938,49833
349939,49833
349940,49833
349941,49833
349950,47742
349970,63674
349970,91521
349980,37544
349980,92807
350000,65156
350010,86668
350050,97676
350070,31594
350070,72159
350080,69859
350090,2344
350110,89064
350130,75546
350140,15739
350200,73603
350210,4352
350230,51735
350260,1506
350310,49833
350330,36540
350380,78827
350380,82983
350400,31594
350400,72159
350460,91220
350480,35335
350490,82147
350500,38990
350520,57345
350520,90948
350530,41298
350550,1357
350560,50155
350600,76161
350610,26197
350620,39162
350630,19338
350640,39967
350660,99504
350690,58313
350700,12815
350720,95623
350720,96405
350740,69450
350770,1438
350780,47465
350800,54383
350810,52178
350870,57024
350880,34113
350910,15441
350970,40537
350990,46429
351020,17345
351030,52178
351050,59518
351060,20701
351070,55735
351080,39986
351090,6254
351100,46575
351140,5122
351150,94843
351160,2147
351170,1064
351220,56037
351230,86282
351240,79564
351250,28182
351270,1064
351280,7194
351290,45743
351300,70935
351320,91267
351330,91267
351340,92774
351390,52617
351400,42091
351410,7449
351410,50981
351420,28245
351430,91220
351450,8099
351460,45894
351461,45894
351470,31940
351480,67794
351490,9114
351510,40519
351540,42091
351570,28778
351570,58979
351630,318
351640,40140
351680,7279
351690,10935
351700,25829
351700,45899
351710,61222
351710,81977
351710,96327
351720,6856
351730,56132
351730,65768
351740,33526
351740,36632
351760,7445
351770,7445
351790,66392
351790,92105
351800,35032
351810,69778
351820,69778
351860,9267
351870,9267
351890,67841
351900,18757
351910,9267
351920,70453
351930,71537
351940,47880
351970,90757
352000,89386
352010,48834
352021,9919
352030,19270
352050,70882
352070,89696
352111,57483
352120,5428
352130,2406
352130,69080
352140,30281
352140,37427
352150,7308
352150,49833
352160,33916
352170,57807
352170,64436
352182,95698
352183,95698
352184,95698
352185,95698
352186,95698
352187,95698
352188,95698
352189,95698
352190,91216
352200,95698
352210,80999
352220,70991
352240,90027
352280,7445
352290,7445
352310,7445
352336,18609
352360,4920
352370,58785
352390,7445
352391,7445
352400,773
352430,90118
352440,76678
352450,32454
352520,66259
352530,9324
352530,14388
352530,53110
352550,69937
352560,39248
352580,28498
352590,21806
352610,74216
352620,4113
352640,20375
352640,24066
352640,38693
352640,85003
352640,97224
352690,58860
352700,39112
352700,91169
352710,21806
352720,7167
352740,4063
352750,77122
352760,37664
352780,99326
352790,79961
352810,19891
352810,69671
352840,43507
352850,22397
352890,52735
352900,99525
352950,13219
352960,84875
352991,70890
353000,66392
353000,92105
353020,84870
353050,77282
353051,77282
353052,77282
353053,77282
353060,52250
353070,734
353080,734
353090,70731
353110,91884
353140,96533
353190,44735
353210,35317
353220,40171
353240,83186
353250,7445
353251,7445
353252,7445
353260,53939
353260,71818
353270,61222
353270,81977
353270,96327
353280,15249
353300,54141
353320,59490
353330,16190
353340,89898
353360,55391
353360,55938
353360,62241
353360,85967
353540,90240
353550,11939
353560,22272
353560,48666
353570,75815
353571,75815
353580,44735
353590,99395
353600,50446
353610,66813
353610,83059
353620,96533
353630,84634
353640,3572
353640,47629
353640,55193
353640,92079
353700,77135
353790,75954
353830,36314
353830,43479
353830,47611
353850,45966
353850,83144
353890,47906
353890,100266
353940,74264
353970,49575
353980,24159
353990,68243
354020,28778
354030,49309
354040,49309
354050,98126
354110,29115
354130,59642
354140,87848
354160,6453
354180,94109
354190,82147
354200,50566
354200,55738
354230,74578
354240,61613
354270,65846
354280,37231
354290,57160
354300,77409
354310,37427
354320,7117
354320,97356
354330,95420
354331,95420
354350,22226
354380,60626
354400,3497
354430,41303
354461,61222
354461,81977
354461,96327
354462,61222
354462,81977
354462,96327
354463,61222
354463,81977
354463,96327
354464,61222
354464,81977
354464,96327
354465,61222
354465,81977
354465,96327
354466,61222
354466,81977
354466,96327
354467,61222
354467,81977
354467,96327
354468,61222
354468,81977
354468,96327
354469,61222
354469,81977
354469,96327
354500,48881
354500,67841
354560,71722
354570,63731
354600,92824
354620,67717
354680,44877
354690,22929
354720,22929
354730,28877
354740,28877
354770,56514
354780,32321
354810,13247
354810,83951
354820,30941
354860,83347
354890,5122
354900,22336
354920,63939
354930,38482
354950,85098
354960,78732
354970,78732
355010,77613
355020,65306
355050,33928
355060,50155
355070,33780
355080,59743
355090,34060
355100,85698
355130,50155
355140,100995
355170,67531
355180,59906
355190,8840
355230,96865
355240,21857
355250,53424
355270,90781
355280,78449
355290,90781
355310,22753
355340,96533
355341,96533
355350,15915
355360,50850
355370,64029
355380,95139
355400,98074
355410,14800
355420,96772
355430,46559
355440,7882
355440,70993
355450,7882
355450,70993
355460,8995
355490,21446
355490,31831
355500,83578
355510,22901
355520,65304
355530,17116
355550,76130
355560,55402
355570,63502
355630,2165
355640,85249
355641,85249
355650,23647
355660,50155
355670,6183
355680,52553
355690,5882
355740,33526
355740,36632
355750,54955
355760,54213
355770,32995
355790,76093
355800,25639
355810,8955
355820,98275
355830,74904
355860,21144
355870,12744
355880,51895
355900,72404
355910,31401
355920,52178
355950,15276
355950,94056
355960,15276
355960,94056
355970,73129
355980,59686
356000,64620
356010,64620
356030,61819
356040,59963
356040,69716
356070,10648
356090,19630
356100,46581
356110,42719
356160,91853
356170,27024
356180,10968
356190,574
356210,47981
356230,83947
356231,2896
356240,54807
356250,67277
356260,98084
356270,5428
356280,6778
356290,5428
356310,51411
356370,99124
356380,35682
356390,35858
356400,4414
356410,83339
356420,19415
356430,65909
356440,1357
356450,72730
356460,36056
356500,74972
356510,72709
356520,84169
356530,69925
356540,85098
356550,85098
356560,85098
356570,76288
356570,79992
356580,45847
356630,50938
356650,73626
356670,42816
356710,10210
356730,70293
356730,72516
356770,10728
356780,5122
356790,94962
356800,64620
356810,64620
356820,5954
356831,72801
356860,88069
356870,89716
356880,91678
356890,5288
356910,29652
356910,91684
356960,88857
356970,14286
357030,94373
357040,59651
357070,60278
357080,51087
357090,51087
357100,51087
357110,51087
357120,86494
357170,68862
357171,68862
357180,45197
357190,23887
357200,71088
357240,37822
357250,47871
357260,44462
357261,19262
357262,41180
357280,35185
357290,14995
357300,59079
357310,60805
357320,17694
357330,71377
357340,29736
357350,12417
357360,4912
357370,9519
357400,11217
357400,14939
357400,41173
357400,52439
357400,76668
357440,73458
357450,35682
357470,17278
357480,33640
357490,88667
357500,46706
357600,86776
357650,30158
357670,9208
357690,35450
357700,85302
357710,65061
357711,65061
357720,98476
357750,95389
357760,80738
357780,40407
357800,61613
357830,89631
357840,28388
357890,49788
357900,74405
357910,42557
357920,46190
357930,26918
357940,14028
357970,70293
357970,72516
358000,80059
358010,13795
358020,19777
358030,30546
358070,83377
358080,35363
358080,64123
358090,58789
358120,49993
358130,99369
358140,7308
358140,49833
358141,7308
358141,49833
358142,7308
358142,49833
358143,7308
358143,49833
358150,59975
358150,67841
358190,13514
358200,27397
358210,45812
358220,62395
358230,35831
358250,68991
358260,45812
358270,74185
358290,79718
358300,35831
358310,13514
358320,35831
358340,27397
358350,68991
358360,14777
358380,64291
358390,35831
358400,35831
358410,45812
358470,12626
358650,57772
358700,7504
358750,30289
358760,76050
358770,62062
358780,299
358780,38375
358800,54297
358800,65646
358810,92217
358830,75274
358840,92790
358870,1385
358880,82313
358920,69808
358930,27469
358960,52553
358960,86776
358970,94841
358986,7445
359040,26347
359050,5223
359060,20302
359070,67334
359090,20963
359100,28506
359110,74216
359130,26347
359140,734
359160,4855
359180,29107
359180,58313
359190,64630
359220,26864
359230,9424
359250,10749
359260,10749
359280,100052
359300,37703
359310,44686
359320,28964
359340,52178
359350,87014
359370,2455
359390,29683
359390,61222
359400,22411
359410,96784
359420,93987
359440,32590
359490,71424
359491,71424
359492,71424
359493,71424
359494,71424
359495,71424
359496,71424
359497,71424
359500,32265
359510,7675
359530,32265
359540,34854
359550,50917
359560,83920
359570,40519
359580,19053
359600,60626
359610,60626
359620,88522
359630,59753
359650,20452
359670,25803
359760,912
359780,6345
359781,6345
359790,6345
359800,30179
359810,56261
359840,37638
359860,48542
359870,76263
359890,12418
359890,68747
359900,26085
359920,79069
359930,15493
359940,85419
359960,39391
359970,72016
359980,72016
360010,39335
360020,88046
360030,94333
360040,39738
360080,49192
360090,12417
360091,12417
360092,12417
360093,12417
360094,12417
360095,12417
360096,12417
360097,12417
360098,12417
360099,12417
360110,12417
360111,12417
360112,12417
360113,12417
360114,12417
360115,12417
360120,12417
360140,19053
360150,52260
360170,52260
360250,32080
360270,32032
360280,32032
360340,52239
360350,30762
360360,19630
360380,65037
360390,87896
360400,8926
360420,12417
360421,12417
360422,12417
360423,12417
360424,12417
360425,12417
360426,12417
360427,12417
360428,12417
360430,38242
360430,43479
360450,17468
360510,81466
360520,41547
360530,81643
360550,14024
360560,14024
360580,49309
360600,68497
360620,81333
360640,7117
360640,97356
360650,7117
360650,97356
360680,93108
360720,34356
360730,1771
360740,31074
360770,19336
360820,12626
360830,40068
360840,47879
360870,33633
360880,25871
360880,49145
360890,76003
360940,17240
360940,44440
360960,99089
360970,76127
360990,67595
361020,83905
361040,67717
361060,38569
361070,39162
361100,90874
361110,28788
361130,32775
361160,19230
361190,28013
361200,27086
361210,57483
361230,71907
361250,46078
361280,94658
361290,17157
361300,32679
361310,90671
361312,90671
361313,90671
361314,90671
361320,30672
361330,30070
361350,84193
361380,63650
361420,96575
361430,44119
361440,25173
361440,62652
361470,51411
361500,81688
361520,13881
361540,52657
361541,52657
361542,52657
361550,74156
361560,19645
361600,6993
361620,14032
361630,90928
361670,53424
361680,44390
361690,53424
361700,7446
361700,50833
361710,7446
361710,50833
361720,7446
361720,50833
361730,7446
361730,50833
361740,7446
361740,50833
361750,7446
361750,50833
361760,7446
361760,50833
361770,7446
361770,50833
361780,7446
361780,50833
361790,81125
361820,78756
361830,96515
361840,78756
361841,78756
361842,78756
361843,78756
361850,65488
361870,12417
361880,54081
361890,54358
361930,37427
361930,75348
361950,37427
361950,96572
361970,13272
361970,37427
361990,74655
362010,12417
362020,8198
362030,90184
362050,3492
362090,61469
362100,76065
362110,38207
362130,25803
362140,25803
362150,25803
362160,1767
362180,7446
362180,50833
362190,7446
362190,50833
362200,7446
362200,50833
362210,7446
362210,50833
362220,7446
362220,50833
362230,7446
362230,50833
362240,7446
362240,50833
362250,7446
362250,50833
362260,7446
362260,50833
362270,7446
362270,50833
362280,7446
362280,50833
362290,15212
362310,44988
362320,12417
362350,86208
362360,92443
362370,27903
362380,48165
362400,87701
362410,27213
362440,27024
362460,31819
362460,81643
362490,75191
362500,95798
362520,95798
362530,95798
362540,95798
362550,95798
362560,95798
362570,95798
362580,95798
362590,95798
362600,81562
362610,81440
362620,3885
362660,2471
362670,36834
362680,65068
362700,44004
362710,86651
362740,90091
362760,47784
362760,70444
362780,72795
362790,74507
362800,78880
362810,60744
362820,6603
362830,93298
362850,16516
362860,42044
362870,35529
362870,41509
362870,90600
362890,8816
362900,62339
362920,32021
362920,49735
362930,10422
362940,73549
362950,51087
362960,55800
362970,316
362980,51087
363020,29525
363040,51087
363050,95794
363060,95794
363070,95794
363090,49833
363110,49833
363130,49833
363150,49833
363180,42025
363200,64190
363220,81972
363220,84115
363240,100785
363270,43625
363320,67621
363330,23357
363350,2830
363351,2830
363360,19299
363370,7445
363410,84045
363420,98553
363430,4711
363440,89386
363460,38843
363490,10064
363500,80177
363500,91628
363510,34299
363520,16998
363530,56489
363580,77545
363600,20190
363610,11257
363620,76943
363620,88466
363630,49833
363640,26297
363650,89335
363660,15027
363670,87605
363680,98527
363690,29525
363740,38482
363800,43338
363810,80177
363810,91628
363840,38178
363860,23736
363890,35529
363890,41509
363890,90600
363900,76969
363920,4063
363930,97774
363940,2709
363950,24791
363960,74264
363970,35213
363980,35869
363990,28434
364000,56811
364020,36911
364050,18168
364050,76783
364060,34850
364100,57455
364130,99946
364170,98841
364190,66272
364200,15430
364210,66388
364230,56392
364250,12515
364300,87369
364321,85249
364322,96533
364323,6747
364324,47171
364325,6747
364326,49575
364327,49575
364329,85249
364350,78873
364360,53353
364360,77136
364360,87238
364370,26539
364380,91211
364390,47252
364400,32080
364410,34299
364410,46904
364420,66569
364450,55938
364450,58312
364450,89137
364480,14828
364500,46190
364510,85748
364630,50944
364640,9037
364660,83369
364670,51757
364690,98158
364700,75182
364700,84628
364710,25879
364720,1024
364740,7178
364750,82455
364770,69657
364790,43517
364800,20452
364810,20452
364820,20452
364830,38218
364850,39097
364880,13166
364890,93089
364900,38919
364910,11257
364920,19053
364930,41791
364940,17062
364970,27143
364980,98527
365020,85419
365050,83103
365060,44297
365070,74844
365080,18757
365090,84608
365110,30645
365120,1231
365140,43599
365140,51365
365150,36595
365160,33053
365210,64620
365220,64620
365240,17158
365260,86829
365270,17381
365280,63468
365290,6802
365300,23099
365300,45362
365300,80133
365320,41567
365330,78732
365340,78732
365350,85098
365360,37769
365380,4849
365380,37769
365400,31940
365420,345
365430,69981
365450,73955
365460,97945
365480,13908
365490,4734
365500,31646
365510,33206
365520,59382
365530,59382
365540,59382
365560,59331
365580,31166
365590,95403
365620,3569
365630,2471
365660,28060
365670,65891
365680,60496
365720,3845
365730,76833
365760,87945
365770,79459
365800,68128
365800,72646
365810,24670
365820,53353
365820,77136
365820,80798
365840,75815
365850,80016
365860,68492
365870,39490
365880,17407
365880,35343
365880,87458
365890,79186
365900,42383
365940,4912
365960,59877
365970,22207
365970,72114
365970,74407
365980,72497
366000,10911
366010,64640
366050,76862
366060,24565
366080,12228
366090,6447
366100,54997
366130,68128
366140,34299
366140,46904
366180,27064
366190,27143
366210,56921
366220,31123
366230,28700
366230,51411
366240,51411
366240,62497
366250,28700
366260,28700
366260,51411
366270,28700
366270,51411
366280,28700
366280,51411
366290,27667
366320,13719
366330,16187
366331,16187
366350,92676
366380,92941
366410,31615
366420,60278
366430,19612
366440,6277
366450,17919
366480,70935
366510,65194
366530,89912
366550,80992
366570,20417
366580,21040
366590,69458
366610,27064
366610,96016
366620,1873
366630,69458
366640,14315
366650,2099
366660,67841
366670,10512
366680,37427
366680,96572
366690,86665
366700,25902
366710,51087
366730,51087
366740,51087
366750,51087
366760,73626
366780,73720
366800,7932
366800,82627
366800,93177
366820,63617
366843,43479
366843,84687
366849,43479
366849,84687
366870,35472
366900,44091
366910,25100
366920,16219
366930,29525
366960,79104
366970,4352
366990,18048
366990,48975
367000,82993
367010,30685
367020,60739
367030,95256
367040,37896
367050,89994
367060,33019
367080,72914
367090,31069
367110,19712
367120,92520
367140,304
367150,75036
367160,60739
367190,27143
367210,55641
367220,2392
367240,6149
367250,92827
367260,93995
367270,97730
367280,34299
367280,46904
367290,28889
367290,46041
367300,100533
367320,21144
367330,30321
367340,63919
367340,64548
367340,81296
367340,95012
367350,58661
367380,74844
367390,7445
367430,4460
367450,34377
367480,16935
367500,89386
367520,14571
367550,74142
367570,81778
367580,81778
367610,7445
367620,7445
367621,7445
367640,36340
367660,71377
367670,71199
367680,57329
367700,82184
367710,8351
367710,10688
367780,80663
367780,94635
367800,38292
367810,33928
367820,66066
367850,60907
367990,40008
368000,13506
368040,100930
368050,36389
368060,58789
368061,58789
368070,40014
368080,98969
368140,49931
368150,44260
368160,15004
368180,68563
368190,39190
368220,28076
368230,51801
368230,62740
368250,25803
368260,47611
368290,88827
368310,26016
368310,34914
368340,25844
368350,43931
368360,61215
368370,92934
368390,20195
368400,90697
368401,90697
368410,51087
368430,67095
368450,8111
368470,48407
368500,73167
368510,25803
368540,19712
368550,60244
368570,81804
368590,57107
368600,79710
368610,35378
368620,5537
368640,87591
368670,54042
368680,71320
368690,57669
368700,11454
368710,100517
368730,43874
368740,16732
368760,32726
368770,32726
368780,32726
368800,44885
368800,68648
368820,17116
368830,60925
368860,14774
368870,67841
368880,15027
368880,65016
368890,95477
368910,20290
368920,76357
368950,58010
368960,99179
368970,50127
368990,24179
369000,20380
369010,48774
369030,27460
369040,63202
369050,52617
369060,47191
369070,77442
369080,13473
369100,16388
369110,22219
369120,66392
369120,92105
369130,59552
369131,59552
369150,49946
369180,90596
369190,90490
369210,59743
369230,83297
369270,96775
369280,64179
369290,92579
369310,13955
369340,62062
369350,22516
369360,75563
369370,45317
369380,16790
369410,87945
369420,75769
369430,93885
369440,28889
369450,34299
369450,46904
369460,85765
369470,11257
369530,67621
369550,75183
369560,53698
369570,85568
369610,11257
369640,87784
369700,89955
369710,67355
369720,67355
369730,80992
369740,67595
369768,73790
369769,73790
369770,73790
369771,73790
369812,73790
369813,73790
369814,73790
369815,73790
369816,73790
369817,73790
369818,73790
369819,73790
369820,73790
369821,73790
369822,73790
369823,73790
369824,73790
369825,73790
369826,73790
369827,73790
369828,73790
369829,73790
369830,96734
369840,78433
369860,33244
369890,96153
369910,67595
369920,67595
369930,67595
369940,67595
369950,67595
369960,67595
369970,67595
369980,67595
369990,40723
370001,51895
370002,51895
370003,51895
370020,36763
370040,47938
370050,66630
370060,2070
370070,86996
370080,16492
370090,21344
370110,67595
370120,89334
370130,39876
370140,29117
370150,37509
370170,5431
370190,21899
370200,52273
370220,47401
370230,37896
370240,41794
370270,39024
370280,73117
370300,75421
370310,25902
370320,79857
370330,87840
370340,90671
370341,90671
370350,46781
370360,25083
370370,15211
370371,15211
370400,70731
370401,70731
370402,70731
370430,63939
370440,76008
370450,87369
370460,30218
370480,4459
370490,96881
370500,60907
370510,50834
370520,44091
370530,75421
370540,65781
370550,11098
370560,86073
370570,46960
370580,7909
370590,73480
370600,43322
370620,100199
370630,51087
370640,25803
370650,23291
370660,25803
370670,51087
370690,51087
370700,25803
370710,25803
370730,49833
370750,50710
370770,92694
370780,25803
370810,99504
370870,31609
370880,92960
370900,25844
370910,44380
370920,94466
370940,28441
370960,89497
370970,9652
371000,60632
371010,59669
371070,75271
371100,45805
371110,25803
371140,31308
371180,95817
371190,85010
371200,19579
371220,64676
371230,4479
371270,17988
371280,17656
371290,4048
371290,77124
371300,79771
371310,55490
371320,25735
371320,75460
371330,48299
371350,45805
371360,46190
371370,71164
371380,80864
371390,80027
371400,5136
371410,2771
371430,100052
371450,12116
371460,2830
371470,30525
371471,30525
371472,30525
371473,30525
371490,57170
371491,57170
371492,57170
371493,57170
371510,38476
371520,7422
371530,16242
371550,46964
371570,5673
371620,14888
371650,75872
371660,93618
371670,31537
371700,49309
371710,734
371790,48917
371800,69272
371850,30869
371870,79771
371880,53154
371890,100052
371900,45694
371900,75009
371950,17791
371970,12794
372000,66514
372020,12417
372030,61961
372070,86097
372080,6727
372100,86097
372110,79991
372112,79991
372140,78817
372150,53211
372160,7225
372170,37896
372180,2406
372190,90809
372200,51087
372210,31245
372250,71682
372270,51087
372280,51087
372300,79771
372301,79771
372310,79771
372320,72749
372330,48834
372340,88750
372350,12965
372360,59263
372380,41423
372390,94824
372430,82028
372440,41791
372470,75815
372480,30682
372490,52192
372500,83591
372510,58789
372511,58789
372512,58789
372520,92322
372540,98403
372550,61469
372560,2585
372570,65097
372590,30248
372660,14024
372670,71164
372690,80253
372700,71164
372710,29739
372720,15686
372730,46964
372740,79172
372750,79172
372770,37790
372780,63337
372800,44771
372810,48834
372820,43849
372830,83483
372860,48917
372870,78756
372890,76224
372910,62539
372930,94510
372940,94510
372950,85765
372960,18132
372970,73298
372980,3055
373000,54042
373090,54297
373090,65646
373120,84605
373140,38937
373150,95420
373160,95420
373180,27359
373190,92322
373200,50155
373220,8179
373240,24159
373250,85010
373280,26831
373290,60031
373330,78161
373340,55800
373350,49931
373360,950
373370,95420
373380,95420
373390,18418
373400,3437
373420,56475
373440,47938
373450,27891
373450,29967
373450,95201
373460,58832
373480,19357
373480,20222
373490,32032
373491,32032
373560,58789
373590,13634
373600,59112
373610,59112
373620,59112
373630,59112
373640,35473
373650,33582
373670,25902
373690,14024
373720,46396
373730,58884
373740,55800
373750,92801
373770,423
373780,48981
373780,59099
373800,81865
373810,81865
373820,81865
373860,88435
373870,88435
373880,54390
373890,19336
373920,56243
373930,89993
373950,51895
373951,51895
373960,74533
373970,30955
373980,39986
373990,22127
374010,42241
374030,75293
374040,42200
374060,56598
374080,11100
374100,14024
374120,35072
374130,46960
374150,87265
374160,60031
374170,13056
374180,29967
374180,95201
374190,8232
374210,12600
374240,28004
374250,801
374250,73073
374260,88138
374280,99804
374300,59975
374300,67841
374301,67841
374320,65870
374360,18199
374380,58683
374380,98815
374390,80738
374400,68602
374410,86776
374420,78109
374450,66048
374460,98581
374500,4912
374510,97540
374520,1558
374530,14365
374540,6399
374540,100515
374570,27495
374620,89280
374630,5021
374640,18329
374690,82280
374750,50675
374760,56648
374770,56648
374780,30823
374800,50155
374810,50155
374820,96499
374830,52469
374840,97540
374850,25400
374851,25400
374871,66316
374880,37992
374890,316
374900,10422
374920,12674
374940,52883
374950,99123
374960,52883
374970,46190
374990,94359
375000,78842
375010,74405
375020,90909
375030,2302
375040,36845
375120,50084
375130,8620
375140,8620
375170,55003
375180,37786
375190,14840
375200,18337
375210,91248
375220,64171
375250,48485
375290,73569
375310,4352
375320,2826
375330,92752
375390,86181
375420,75646
375430,34005
375430,45888
375440,97799
375450,49833
375460,28013
375480,58598
375500,58590
375510,10064
375520,59282
375530,67136
375550,12459
375560,12459
375570,44670
375580,78476
375580,96340
375590,52657
375600,57266
375610,52657
375620,22956
375620,86503
375630,44670
375680,50451
375710,52673
375750,14217
375770,7593
375790,78735
375800,26032
375800,34330
375810,51143
375810,63457
375820,15353
375840,79807
375850,40
375860,55987
375870,55657
375890,67136
375900,38313
375910,1558
375930,2972
375950,34287
375950,53878
375950,62249
375950,73579
375980,9294
376120,25411
376130,5453
376140,16310
376140,29252
376150,61482
376160,32290
376190,26764
376200,47141
376210,94979
376230,59282
376240,10849
376250,29070
376300,29652
376320,63442
376350,18339
376360,64592
376370,45894
376371,45894
376372,45894
376373,45894
376390,51895
376391,51895
376410,4386
376450,31609
376480,46559
376490,84110
376520,97052
376530,92827
376550,52715
376560,59002
376570,33557
376620,48006
376660,26810
376680,50058
376700,3421
376730,42359
376750,75605
376760,95794
376770,95794
376780,42241
376790,42241
376800,26257
376820,64118
376860,81296
376860,95012
376870,20687
376880,90443
376920,734
376930,89497
376931,89497
376932,89497
376933,14656
376934,46554
376935,89780
376936,52992
376938,89497
376942,86872
376943,17926
376944,48579
376945,89497
376946,89497
376949,3060
376950,89497
376951,35465
376952,3060
376953,89497
376954,95493
376955,95493
376956,89497
376957,5921
376958,33371
376959,3060
376960,67743
376961,14656
376963,86872
376964,5921
376965,33371
376966,98017
376967,5921
376968,89533
376969,91473
376970,14835
376971,46554
376972,85065
376975,89497
376976,85065
376977,46554
376979,92314
376980,23291
376990,54042
377000,54042
377010,54042
377020,20290
377030,54042
377040,54042
377050,54042
377060,88276
377070,34532
377070,78743
377080,66020
377100,15896
377120,51315
377140,48621
377150,53506
377160,58476
377170,16325
377190,51335
377220,85574
377250,95479
377260,90576
377290,26549
377300,32871
377310,90956
377320,65575
377330,48033
377350,99476
377360,90541
377420,48033
377430,65587
377440,28182
377450,94510
377460,70731
377470,91287
377480,91287
377500,70270
377520,44749
377520,67342
377530,62137
377540,950
377550,91951
377560,50917
377570,65277
377600,85173
377660,40863
377670,20750
377680,18337
377690,53260
377710,81552
377720,81552
377760,35476
377770,34957
377840,76263
377860,98987
377870,88696
377880,30992
377900,72623
377940,55736
377950,31168
377980,51510
378030,74354
378041,16168
378041,80798
378061,86326
378061,93354
378070,86254
378080,21672
378090,97995
378100,78245
378110,4305
378240,22422
378260,16926
378270,101120
378300,30012
378330,2172
378350,30558
378360,1249
378370,42348
378380,86326
378380,93354
378390,100190
378400,44874
378400,59959
378410,44178
378420,65226
378450,94418
378460,46781
378461,46781
378480,55350
378490,36694
378504,49833
378505,49833
378510,92148
378530,19226
378540,24159
378550,98146
378551,98146
378552,98146
378570,3275
378580,72420
378590,38196
378610,33200
378620,70731
378621,70731
378630,23282
378630,43079
378642,51895
378643,51895
378644,51895
378645,51895
378646,51895
378647,51895
378648,51895
378649,51895
378660,63406
378690,99136
378700,988
378710,42069
378720,7397
378730,38531
378731,38531
378750,46384
378760,80712
378770,5211
378790,65965
378800,69941
378810,8191
378830,21946
378850,61150
378890,29902
378910,50084
379040,83347
379210,93127
379231,85249
379232,30762
379233,49192
379235,39431
379242,100916
379243,100916
379250,81983
379280,7445
379290,26347
379290,41177
379290,45120
379310,69103
379320,15780
379320,40710
379390,89473
379400,12228
379420,22638
379420,40034
379430,91133
379520,12515
379530,73944
379542,53601
379544,100916
379545,100916
379546,49192
379547,17926
379548,39431
379549,49192
379550,17926
379551,34663
379552,17926
379553,49192
379556,100916
379557,100916
379558,53601
379559,49575
379560,55152
379561,55152
379562,55152
379563,17926
379564,89497
379565,39431
379566,47171
379567,47171
379568,3610
379570,85249
379575,47171
379576,6747
379577,6747
379578,6747
379590,49833
379600,43421
379610,19487
379630,36735
379640,71175
379660,7445
379720,50273
379730,46322
379750,43371
379760,7534
379870,18459
379870,36619
379870,37309
379960,41791
379970,35335
379980,46000
379990,62862
380000,15430
380020,87131
380050,19648
380080,7445
380100,18031
380110,56662
380120,67084
380140,40031
380140,63170
380140,89462
380150,83440
380170,79069
380210,90665
380220,58166
380231,82133
380360,45699
380540,24639
380550,59813
380560,91509
380570,49591
380580,8269
380580,12506
380580,73430
380600,11315
380640,73569
380650,7387
380650,81375
380660,11472
380670,93183
380680,8902
380690,77736
380710,74156
380720,91509
380740,49724
380750,16970
380800,96285
380810,2491
380840,80828
380860,8593
380900,49833
380901,49833
380910,58789
380920,87987
380930,47629
380930,55193
380930,92079
380950,31288
380990,3851
381000,70811
381010,14232
381020,28608
381050,68845
381100,51909
381120,45399
381130,837
381140,65444
381151,15041
381152,15041
381160,22397
381161,22397
381162,22397
381170,94150
381191,20302
381200,65781
381201,65781
